bandwidth, 1, 91, 1.4168175436757002
bandwidth, 1, 92, 1.4175529691254345
bandwidth, 1, 93, 1.4179362600608514
bandwidth, 1, 94, 1.417542664525856
bandwidth, 1, 95, 1.4172740386866545
bandwidth, 1, 96, 1.4161273819711317
bandwidth, 1, 97, 1.4107646122472142
bandwidth, 1, 98, 1.4051696649878382
bandwidth, 1, 99, 1.4006950633943502
bandwidth, 1, 100, 1.400681293079333
bandwidth, 1, 101, 1.4024634342693014
bandwidth, 1, 102, 1.4029255498665558
bandwidth, 1, 103, 1.397470467427617
bandwidth, 1, 104, 1.3987068337253306
bandwidth, 1, 105, 1.3987778863149303
bandwidth, 1, 106, 1.3962875905593535
bandwidth, 1, 107, 1.3970357084712837
bandwidth, 1, 108, 1.3967707987087212
bandwidth, 1, 109, 1.3971858120968093
bandwidth, 1, 110, 1.3971058376292773
bandwidth, 1, 111, 1.3984047787161555
bandwidth, 1, 112, 1.3996109078933747
bandwidth, 1, 113, 1.3951313121735096
bandwidth, 1, 114, 1.3951363723483157
bandwidth, 1, 115, 1.390840526250674
bandwidth, 1, 116, 1.392000678764333
bandwidth, 1, 117, 1.3930293672948015
bandwidth, 1, 118, 1.3937917782916502
bandwidth, 1, 119, 1.3929401499147087
bandwidth, 1, 120, 1.3925902360910116
bandwidth, 1, 121, 1.3918279376958598
bandwidth, 1, 122, 1.3916066860269893
bandwidth, 1, 123, 1.3917400245948603
bandwidth, 1, 124, 1.3919078909194762
bandwidth, 1, 125, 1.3872154480315038
bandwidth, 1, 126, 1.3879723183205424
bandwidth, 1, 127, 1.3880038218308128
bandwidth, 1, 128, 1.3878609630313374
bandwidth, 1, 129, 1.3880195463823572
bandwidth, 1, 130, 1.3884565195509635
bandwidth, 1, 131, 1.388200410841752
bandwidth, 1, 132, 1.3892436800022383
bandwidth, 1, 133, 1.3892612676574383
bandwidth, 1, 134, 1.389738008277576
bandwidth, 1, 135, 1.3895542558974743
bandwidth, 1, 136, 1.3898488559242272
bandwidth, 1, 137, 1.3903218800464374
bandwidth, 1, 138, 1.3914255301243927
bandwidth, 1, 139, 1.3925466195779883
bandwidth, 1, 140, 1.3927554938631814
bandwidth, 1, 141, 1.3933143654336717
bandwidth, 1, 142, 1.392906893831104
bandwidth, 1, 143, 1.389191312976133
bandwidth, 1, 144, 1.3858204671815895
bandwidth, 1, 145, 1.3865370040281597
bandwidth, 1, 146, 1.3864424999546414
bandwidth, 1, 147, 1.387436369440565
bandwidth, 1, 148, 1.3883420451790713
bandwidth, 1, 149, 1.388493436960065
bandwidth, 1, 150, 1.3889268474950056
bandwidth, 2, 1, 1.6973599152428467
bandwidth, 2, 2, 1.5935049447624146
bandwidth, 2, 3, 1.467712327025779
bandwidth, 2, 4, 1.4504591319419151
bandwidth, 2, 5, 1.5908788009100694
bandwidth, 2, 6, 1.7202107903533743
bandwidth, 2, 7, 1.7284249080221856
bandwidth, 2, 8, 1.7370335880983405
bandwidth, 2, 9, 1.6783659852458408
bandwidth, 2, 10, 1.6686993362849172
bandwidth, 2, 11, 1.6923354960861134
bandwidth, 2, 12, 1.6854992361571601
bandwidth, 2, 13, 1.7152178138638718
bandwidth, 2, 14, 1.7109001049470896
bandwidth, 2, 15, 1.7488106094518128
bandwidth, 2, 16, 1.7500490515594476
bandwidth, 2, 17, 1.7297355436735928
bandwidth, 2, 18, 1.732668288411471
bandwidth, 2, 19, 1.7168514068314764
bandwidth, 2, 20, 1.7431433108706451
bandwidth, 2, 21, 1.7397800458405461
bandwidth, 2, 22, 1.7009324087736564
bandwidth, 2, 23, 1.6878804173235415
bandwidth, 2, 24, 1.6842503112964347
bandwidth, 2, 25, 1.6743309455208049
bandwidth, 2, 26, 1.6885558907075215
bandwidth, 2, 27, 1.6763757320776915
bandwidth, 2, 28, 1.6706673904739713
bandwidth, 2, 29, 1.6748647898140425
bandwidth, 2, 30, 1.6767725074329682
bandwidth, 2, 31, 1.6649681558354774
bandwidth, 2, 32, 1.6774613772895632
bandwidth, 2, 33, 1.6922107428763702
bandwidth, 2, 34, 1.6952749715108675
bandwidth, 2, 35, 1.6946985486094925
bandwidth, 2, 36, 1.6931540769607023
bandwidth, 2, 37, 1.7068269799766058
bandwidth, 2, 38, 1.7208236431837505
bandwidth, 2, 39, 1.7195108709615825
bandwidth, 2, 40, 1.7122555715411127
bandwidth, 2, 41, 1.723468713716691
bandwidth, 2, 42, 1.7169521997788642
bandwidth, 2, 43, 1.7002144359819944
bandwidth, 2, 44, 1.7028160568244541
bandwidth, 2, 45, 1.7148672313098126
bandwidth, 2, 46, 1.7142760720650656
bandwidth, 2, 47, 1.7089498915517267
bandwidth, 2, 48, 1.6918205318135457
bandwidth, 2, 49, 1.6859338124161598
bandwidth, 2, 50, 1.6790390419245562
bandwidth, 2, 51, 1.6773184275672592
bandwidth, 2, 52, 1.6787671149916328
bandwidth, 2, 53, 1.6778342754593312
bandwidth, 2, 54, 1.6726971537444844
bandwidth, 2, 55, 1.6742918200309922
bandwidth, 2, 56, 1.6729678823291314
bandwidth, 2, 57, 1.659236856384841
bandwidth, 2, 58, 1.6673663626566928
bandwidth, 2, 59, 1.6639617769172161
bandwidth, 2, 60, 1.6505702030944
bandwidth, 2, 61, 1.6574963833419896
bandwidth, 2, 62, 1.6548706512788698
bandwidth, 2, 63, 1.6514694145439868
bandwidth, 2, 64, 1.6516298097274738
bandwidth, 2, 65, 1.6409755854116528
bandwidth, 2, 66, 1.639107467684088
bandwidth, 2, 67, 1.6402176699360416
bandwidth, 2, 68, 1.6369995111326108
bandwidth, 2, 69, 1.6441671701757903
bandwidth, 2, 70, 1.651310757411222
bandwidth, 2, 71, 1.658955186655364
bandwidth, 2, 72, 1.6562962168689384
bandwidth, 2, 73, 1.6631967790876545
bandwidth, 2, 74, 1.6696433585558106
bandwidth, 2, 75, 1.6673008575002195
bandwidth, 2, 76, 1.6634282478178157
bandwidth, 2, 77, 1.6639737714403964
bandwidth, 2, 78, 1.660318190248973
bandwidth, 2, 79, 1.6556984174618268
bandwidth, 2, 80, 1.6574738682787893
bandwidth, 2, 81, 1.654641448951732
bandwidth, 2, 82, 1.6545269042823192
bandwidth, 2, 83, 1.6547401722418633
bandwidth, 2, 84, 1.6597956784573684
bandwidth, 2, 85, 1.6658617270217193
bandwidth, 2, 86, 1.6720230415412376
bandwidth, 2, 87, 1.6743295338138122
bandwidth, 2, 88, 1.6757345228580702
bandwidth, 2, 89, 1.6758188066454367
bandwidth, 2, 90, 1.671549436694983
bandwidth, 2, 91, 1.6685143522781785
bandwidth, 2, 92, 1.6657869277861685
bandwidth, 2, 93, 1.6638504885198075
bandwidth, 2, 94, 1.660381834785227
bandwidth, 2, 95, 1.6610353240444737
bandwidth, 2, 96, 1.6587562226975043
bandwidth, 2, 97, 1.6501342777922743
bandwidth, 2, 98, 1.6414646495703569
bandwidth, 2, 99, 1.6331596238594706
bandwidth, 2, 100, 1.637868118838973
bandwidth, 2, 101, 1.6398947833449566
bandwidth, 2, 102, 1.637485182251517
bandwidth, 2, 103, 1.6300136180112441
bandwidth, 2, 104, 1.6289657045526749
bandwidth, 2, 105, 1.6262820365689488
bandwidth, 2, 106, 1.6216171709902043
bandwidth, 2, 107, 1.618889442180384
bandwidth, 2, 108, 1.6156872798927495
bandwidth, 2, 109, 1.620377438825052
bandwidth, 2, 110, 1.6247794726061218
bandwidth, 2, 111, 1.6259031606537917
bandwidth, 2, 112, 1.627124435190046
bandwidth, 2, 113, 1.620203580779444
bandwidth, 2, 114, 1.6203884403642503
bandwidth, 2, 115, 1.6141029940939216
bandwidth, 2, 116, 1.6195965332132845
bandwidth, 2, 117, 1.6184984960308926
bandwidth, 2, 118, 1.6162381874395377
bandwidth, 2, 119, 1.6149087456758284
bandwidth, 2, 120, 1.6118691720533647
bandwidth, 2, 121, 1.6088288670765332
bandwidth, 2, 122, 1.6065978700569425
bandwidth, 2, 123, 1.6073175458945979
bandwidth, 2, 124, 1.6113643565945521
bandwidth, 2, 125, 1.6047900836277675
bandwidth, 2, 126, 1.603630843316814
bandwidth, 2, 127, 1.601715477767304
bandwidth, 2, 128, 1.6058293395447798
bandwidth, 2, 129, 1.609770916484725
bandwidth, 2, 130, 1.610831426853995
bandwidth, 2, 131, 1.6143235577639863
bandwidth, 2, 132, 1.6134066360501627
bandwidth, 2, 133, 1.6170866631177419
bandwidth, 2, 134, 1.6180051793283199
bandwidth, 2, 135, 1.616000121854706
bandwidth, 2, 136, 1.6197957210297915
bandwidth, 2, 137, 1.6236489418513171
bandwidth, 2, 138, 1.6229576252259612
bandwidth, 2, 139, 1.621963807164134
bandwidth, 2, 140, 1.6211192536033805
bandwidth, 2, 141, 1.6251545816607793
bandwidth, 2, 142, 1.6281698827705275
bandwidth, 2, 143, 1.6228554103553658
bandwidth, 2, 144, 1.618029518201282
bandwidth, 2, 145, 1.622025873958075
bandwidth, 2, 146, 1.621600228551154
bandwidth, 2, 147, 1.6230636229722764
bandwidth, 2, 148, 1.6271571376142644
bandwidth, 2, 149, 1.625503577202178
bandwidth, 2, 150, 1.6260444352252683
bandwidth, 3, 1, 1.0739931176020392
bandwidth, 3, 2, 0.9521861107260196
bandwidth, 3, 3, 0.8619037357697183
bandwidth, 3, 4, 0.8302402242415714
bandwidth, 3, 5, 0.8152036827997798
bandwidth, 3, 6, 0.8302299126109278
bandwidth, 3, 7, 0.8760524425277688
bandwidth, 3, 8, 0.9134048039858929
bandwidth, 3, 9, 0.8707061367780401
bandwidth, 3, 10, 0.882788529368966
bandwidth, 3, 11, 0.8507858619745788
bandwidth, 3, 12, 0.8602640540240243
bandwidth, 3, 13, 0.8463715016655118
bandwidth, 3, 14, 0.8628977260272117
bandwidth, 3, 15, 0.8623085331754313
bandwidth, 3, 16, 0.8809021229044866
bandwidth, 3, 17, 0.8733422943450253
bandwidth, 3, 18, 0.8892143320615337
bandwidth, 3, 19, 0.8835861965522556
bandwidth, 3, 20, 0.882363202120562
bandwidth, 3, 21, 0.8904403383377827
bandwidth, 3, 22, 0.8576399882568647
bandwidth, 3, 23, 0.8525749903208414
bandwidth, 3, 24, 0.8607243414454762
bandwidth, 3, 25, 0.8573391981909406
bandwidth, 3, 26, 0.8496579306034676
bandwidth, 3, 27, 0.8448761782853275
bandwidth, 3, 28, 0.8493243205129306
bandwidth, 3, 29, 0.8606880887794964
bandwidth, 3, 30, 0.8727690363025742
bandwidth, 3, 31, 0.8707742370084323
bandwidth, 3, 32, 0.8644187909577442
bandwidth, 3, 33, 0.8627658101212556
bandwidth, 3, 34, 0.874339054428368
bandwidth, 3, 35, 0.8803038689998671
bandwidth, 3, 36, 0.8870871871725111
bandwidth, 3, 37, 0.8840495322744246
bandwidth, 3, 38, 0.8833110176566303
bandwidth, 3, 39, 0.8873870176803327
bandwidth, 3, 40, 0.8853809324042854
bandwidth, 3, 41, 0.8816493545929771
bandwidth, 3, 42, 0.8800780647361504
bandwidth, 3, 43, 0.8686626128532756
bandwidth, 3, 44, 0.8758925965596784
bandwidth, 3, 45, 0.8758861474283972
bandwidth, 3, 46, 0.8821889104539967
bandwidth, 3, 47, 0.8805855892271723
bandwidth, 3, 48, 0.865744602856984
bandwidth, 3, 49, 0.8633523128526325
bandwidth, 3, 50, 0.8612402361876795
bandwidth, 3, 51, 0.8648441715010683
bandwidth, 3, 52, 0.8689186153798474
bandwidth, 3, 53, 0.8722913594027247
bandwidth, 3, 54, 0.8700603008724898
bandwidth, 3, 55, 0.8746595597407772
bandwidth, 3, 56, 0.8792765262466631
bandwidth, 3, 57, 0.8668874019899409
bandwidth, 3, 58, 0.8654736856837713
bandwidth, 3, 59, 0.8647361605913343
bandwidth, 3, 60, 0.8529015198367955
bandwidth, 3, 61, 0.8501294087819324
bandwidth, 3, 62, 0.8491351341125377
bandwidth, 3, 63, 0.8480953860875955
bandwidth, 3, 64, 0.8511917699793412
bandwidth, 3, 65, 0.8421600047386225
bandwidth, 3, 66, 0.8419760586605783
bandwidth, 3, 67, 0.846148201367203
bandwidth, 3, 68, 0.8448941679457296
bandwidth, 3, 69, 0.8438047079192486
bandwidth, 3, 70, 0.8425319503346104
bandwidth, 3, 71, 0.8418253376058484
bandwidth, 3, 72, 0.8409063562016448
bandwidth, 3, 73, 0.84015353727585
bandwidth, 3, 74, 0.8390784064544947
bandwidth, 3, 75, 0.839412850268667
bandwidth, 3, 76, 0.8378867032427313
bandwidth, 3, 77, 0.8404435842785292
bandwidth, 3, 78, 0.8391539619485104
bandwidth, 3, 79, 0.8376884399382472
bandwidth, 3, 80, 0.8420148099602796
bandwidth, 3, 81, 0.84164752522916
bandwidth, 3, 82, 0.8438602750427188
bandwidth, 3, 83, 0.8463255677289744
bandwidth, 3, 84, 0.8442885260936106
bandwidth, 3, 85, 0.8435938214438855
bandwidth, 3, 86, 0.8432548425248239
bandwidth, 3, 87, 0.8482316590286538
bandwidth, 3, 88, 0.8525150556095913
bandwidth, 3, 89, 0.854757343497107
bandwidth, 3, 90, 0.8531886042502056
bandwidth, 3, 91, 0.8521200660600158
bandwidth, 3, 92, 0.851710889337831
bandwidth, 3, 93, 0.8510857271493664
bandwidth, 3, 94, 0.8494614951288809
bandwidth, 3, 95, 0.8516732131146251
bandwidth, 3, 96, 0.8525041885889885
bandwidth, 3, 97, 0.8455594703626328
bandwidth, 3, 98, 0.8384228722042134
bandwidth, 3, 99, 0.8324855856926733
bandwidth, 3, 100, 0.8314057484289183
bandwidth, 3, 101, 0.8353691737523145
bandwidth, 3, 102, 0.8348130140569038
bandwidth, 3, 103, 0.8283266646793177
bandwidth, 3, 104, 0.8286241366513581
bandwidth, 3, 105, 0.8276086072435631
bandwidth, 3, 106, 0.8239637584474377
bandwidth, 3, 107, 0.8238755715984142
bandwidth, 3, 108, 0.8228274496789934
bandwidth, 3, 109, 0.8221691245962657
bandwidth, 3, 110, 0.8211385565154642
bandwidth, 3, 111, 0.8242353912575044
bandwidth, 3, 112, 0.8273881516605317
bandwidth, 3, 113, 0.8218570047318454
bandwidth, 3, 114, 0.8235173303796571
bandwidth, 3, 115, 0.8179951420820936
bandwidth, 3, 116, 0.8183829411673944
bandwidth, 3, 117, 0.818440422839164
bandwidth, 3, 118, 0.8182217520165398
bandwidth, 3, 119, 0.8191701326385866
bandwidth, 3, 120, 0.8178376742745624
bandwidth, 3, 121, 0.8159069224482547
bandwidth, 3, 122, 0.8147688340379635
bandwidth, 3, 123, 0.8165923574870789
bandwidth, 3, 124, 0.8157481966793714
bandwidth, 3, 125, 0.809910972258772
bandwidth, 3, 126, 0.8098599024509996
bandwidth, 3, 127, 0.8091315183531425
bandwidth, 3, 128, 0.8082120933085928
bandwidth, 3, 129, 0.8075609600966854
bandwidth, 3, 130, 0.8098224353237425
bandwidth, 3, 131, 0.8086576694808166
bandwidth, 3, 132, 0.8089204438542488
bandwidth, 3, 133, 0.808236169034047
bandwidth, 3, 134, 0.8105334760592985
bandwidth, 3, 135, 0.8095988523139989
bandwidth, 3, 136, 0.8091305715579484
bandwidth, 3, 137, 0.8087327713467886
bandwidth, 3, 138, 0.8092935062124184
bandwidth, 3, 139, 0.8096537412346545
bandwidth, 3, 140, 0.8113106209556679
bandwidth, 3, 141, 0.8111444256377215
bandwidth, 3, 142, 0.8100137995204372
bandwidth, 3, 143, 0.8054213585222751
bandwidth, 3, 144, 0.8012708894451451
bandwidth, 3, 145, 0.8013774699470508
bandwidth, 3, 146, 0.8027387743524702
bandwidth, 3, 147, 0.8051805365459449
bandwidth, 3, 148, 0.805384245970744
bandwidth, 3, 149, 0.8048354364567237
bandwidth, 3, 150, 0.806718982488703
bandwidth, 4, 1, 1.008256335815981
bandwidth, 4, 2, 1.0444026130075637
bandwidth, 4, 3, 0.902650154272655
bandwidth, 4, 4, 0.8475470488142306
bandwidth, 4, 5, 0.8788600738429176
bandwidth, 4, 6, 0.9146787404215156
bandwidth, 4, 7, 0.9392265678897419
bandwidth, 4, 8, 0.9605280137898045
bandwidth, 4, 9, 0.9073364022984812
bandwidth, 4, 10, 0.9097378844367658
bandwidth, 4, 11, 0.8976064063467134
bandwidth, 4, 12, 0.8984546008322981
bandwidth, 4, 13, 0.9020293412637141
bandwidth, 4, 14, 0.9100582356346686
bandwidth, 4, 15, 0.9228818974239954
bandwidth, 4, 16, 0.9336250621038132
bandwidth, 4, 17, 0.9373370540265483
bandwidth, 4, 18, 0.9458525014797489
bandwidth, 4, 19, 0.9504256121386568
bandwidth, 4, 20, 0.9581207485199678
bandwidth, 4, 21, 0.9601649646103984
bandwidth, 4, 22, 0.9220851453397044
bandwidth, 4, 23, 0.9252680408015636
bandwidth, 4, 24, 0.9277688745164336
bandwidth, 4, 25, 0.9315890919358408
bandwidth, 4, 26, 0.9313259562227016
bandwidth, 4, 27, 0.932687052548312
bandwidth, 4, 28, 0.9315851399642666
bandwidth, 4, 29, 0.937812566967846
bandwidth, 4, 30, 0.9524054325406296
bandwidth, 4, 31, 0.9566117397675201
bandwidth, 4, 32, 0.9556751122174184
bandwidth, 4, 33, 0.9587614083862235
bandwidth, 4, 34, 0.9626011458290498
bandwidth, 4, 35, 0.9641871886889518
bandwidth, 4, 36, 0.9668772527765328
bandwidth, 4, 37, 0.9683069172370846
bandwidth, 4, 38, 0.9718621503851681
bandwidth, 4, 39, 0.9722114779296814
bandwidth, 4, 40, 0.9725897592807083
bandwidth, 4, 41, 0.9729973130009489
bandwidth, 4, 42, 0.9752536534229673
bandwidth, 4, 43, 0.9581738685610599
bandwidth, 4, 44, 0.9619803950201624
bandwidth, 4, 45, 0.9651798409596397
bandwidth, 4, 46, 0.9685056858983562
bandwidth, 4, 47, 0.9705607814602268
bandwidth, 4, 48, 0.9530151345632393
bandwidth, 4, 49, 0.9540259830135204
bandwidth, 4, 50, 0.9550355653617144
bandwidth, 4, 51, 0.9555940338116039
bandwidth, 4, 52, 0.9567588824284016
bandwidth, 4, 53, 0.9572912326026338
bandwidth, 4, 54, 0.9580268936737641
bandwidth, 4, 55, 0.9598528553071692
bandwidth, 4, 56, 0.9620892808630286
bandwidth, 4, 57, 0.9472407865185232
bandwidth, 4, 58, 0.948713225176616
bandwidth, 4, 59, 0.9507881167519947
bandwidth, 4, 60, 0.9365327780655734
bandwidth, 4, 61, 0.9365753469013128
bandwidth, 4, 62, 0.9381908659444228
bandwidth, 4, 63, 0.9397317858946251
bandwidth, 4, 64, 0.9403887724479169
bandwidth, 4, 65, 0.9284221972494727
bandwidth, 4, 66, 0.9307123366717811
bandwidth, 4, 67, 0.9325500049556327
bandwidth, 4, 68, 0.9337764017737947
bandwidth, 4, 69, 0.9350315696741355
bandwidth, 4, 70, 0.9361367365337631
bandwidth, 4, 71, 0.9377180072840836
bandwidth, 4, 72, 0.9389243933937546
bandwidth, 4, 73, 0.9402578459428322
bandwidth, 4, 74, 0.9413646325145943
bandwidth, 4, 75, 0.9435526346636479
bandwidth, 4, 76, 0.9439587835734886
bandwidth, 4, 77, 0.9445285860095576
bandwidth, 4, 78, 0.9450548112679867
bandwidth, 4, 79, 0.9453812828082664
bandwidth, 4, 80, 0.9475457602003133
bandwidth, 4, 81, 0.9490554393673506
bandwidth, 4, 82, 0.9492210015472817
bandwidth, 4, 83, 0.9496548998378982
bandwidth, 4, 84, 0.9494351229357412
bandwidth, 4, 85, 0.9506661026842919
bandwidth, 4, 86, 0.9519482470088261
bandwidth, 4, 87, 0.9541244993834692
bandwidth, 4, 88, 0.9560411958530726
bandwidth, 4, 89, 0.9564014896344206
bandwidth, 4, 90, 0.956531095278534
bandwidth, 4, 91, 0.9570428367976079
bandwidth, 4, 92, 0.9582057920306893
bandwidth, 4, 93, 0.9591000196042913
bandwidth, 4, 94, 0.9589564028038471
bandwidth, 4, 95, 0.9593202127790944
bandwidth, 4, 96, 0.9584138638925173
bandwidth, 4, 97, 0.9498483217207224
bandwidth, 4, 98, 0.9410579760433468
bandwidth, 4, 99, 0.9334534218935209
bandwidth, 4, 100, 0.9339057418446043
bandwidth, 4, 101, 0.9362107101814079
bandwidth, 4, 102, 0.9372064258082655
bandwidth, 4, 103, 0.929170034138004
bandwidth, 4, 104, 0.930830109938539
bandwidth, 4, 105, 0.9312852238776316
bandwidth, 4, 106, 0.9256606551886651
bandwidth, 4, 107, 0.9272083719155042
bandwidth, 4, 108, 0.9275115403693007
bandwidth, 4, 109, 0.9281895184832287
bandwidth, 4, 110, 0.9284645826487201
bandwidth, 4, 111, 0.9300206371682247
bandwidth, 4, 112, 0.9316250245452369
bandwidth, 4, 113, 0.9246553096962609
bandwidth, 4, 114, 0.9248515501508225
bandwidth, 4, 115, 0.9179811066430137
bandwidth, 4, 116, 0.9196642490005926
bandwidth, 4, 117, 0.9209815017647809
bandwidth, 4, 118, 0.9220237592762959
bandwidth, 4, 119, 0.9217099036413606
bandwidth, 4, 120, 0.9215919071511763
bandwidth, 4, 121, 0.9209437886352686
bandwidth, 4, 122, 0.9209790837014491
bandwidth, 4, 123, 0.9213830912447224
bandwidth, 4, 124, 0.9216973440774237
bandwidth, 4, 125, 0.9145869895606397
bandwidth, 4, 126, 0.9156710377077016
bandwidth, 4, 127, 0.9160576752198182
bandwidth, 4, 128, 0.9162666488214328
bandwidth, 4, 129, 0.9166817388003633
bandwidth, 4, 130, 0.9176081420019443
bandwidth, 4, 131, 0.9175329971066498
bandwidth, 4, 132, 0.9189053056267806
bandwidth, 4, 133, 0.9193144135054468
bandwidth, 4, 134, 0.920297627322684
bandwidth, 4, 135, 0.920391082798437
bandwidth, 4, 136, 0.9209112543599212
bandwidth, 4, 137, 0.9215298106337159
bandwidth, 4, 138, 0.923215708570076
bandwidth, 4, 139, 0.9247529740905598
bandwidth, 4, 140, 0.9251500793225966
bandwidth, 4, 141, 0.9261171932855581
bandwidth, 4, 142, 0.9259255200265581
bandwidth, 4, 143, 0.9200909193568809
bandwidth, 4, 144, 0.91469056393715
bandwidth, 4, 145, 0.9157155049295616
bandwidth, 4, 146, 0.9158383242258072
bandwidth, 4, 147, 0.9170523857740136
bandwidth, 4, 148, 0.9182170621672789
bandwidth, 4, 149, 0.9186557614367212
bandwidth, 4, 150, 0.9193317384147659
bandwidth, 5, 1, 1.0645608935678201
bandwidth, 5, 2, 1.0965883650448014
bandwidth, 5, 3, 0.9569050261246069
bandwidth, 5, 4, 0.8967128309770549
bandwidth, 5, 5, 0.929602553581925
bandwidth, 5, 6, 0.9638227441435288
bandwidth, 5, 7, 0.9894409503819971
bandwidth, 5, 8, 1.0091406835061936
bandwidth, 5, 9, 0.9559178163417879
bandwidth, 5, 10, 0.9564285508075308
bandwidth, 5, 11, 0.9442181511524722
bandwidth, 5, 12, 0.9450393374131518
bandwidth, 5, 13, 0.9480403143800423
bandwidth, 5, 14, 0.9583379545008545
bandwidth, 5, 15, 0.9717315231004577
bandwidth, 5, 16, 0.9813964291901746
bandwidth, 5, 17, 0.985515507527741
bandwidth, 5, 18, 0.9940308441922453
bandwidth, 5, 19, 0.998470665620329
bandwidth, 5, 20, 1.0055393577719764
bandwidth, 5, 21, 1.007140391494831
bandwidth, 5, 22, 0.9682574710393276
bandwidth, 5, 23, 0.9723372546197802
bandwidth, 5, 24, 0.9751150850923618
bandwidth, 5, 25, 0.978440439248147
bandwidth, 5, 26, 0.978905849715425
bandwidth, 5, 27, 0.9807911916967148
bandwidth, 5, 28, 0.9793901429996164
bandwidth, 5, 29, 0.9855536375098765
bandwidth, 5, 30, 1.0009168165225557
bandwidth, 5, 31, 1.0054613327008484
bandwidth, 5, 32, 1.0040036895642388
bandwidth, 5, 33, 1.0068903643198526
bandwidth, 5, 34, 1.0097863177346986
bandwidth, 5, 35, 1.0114475005542347
bandwidth, 5, 36, 1.0152343799618038
bandwidth, 5, 37, 1.017125808814678
bandwidth, 5, 38, 1.020907015898124
bandwidth, 5, 39, 1.0210804331708614
bandwidth, 5, 40, 1.021784340798145
bandwidth, 5, 41, 1.0224777653299657
